timestamp,noise_voltage,noise_freq_offset,noise_timing_offset,ber
2026-06-26 21:24:55.561,0,-0.010000000000000009,1,0.49851042
2026-06-26 21:24:56.361,0,0.0,1,0.49851039
2026-06-26 21:24:57.161,0,0.0,1,0.49851042
2026-06-26 21:24:57.966,0,0.0,1,0.49851039
2026-06-26 21:24:58.766,0,0.0,1,0.49851039
2026-06-26 21:24:59.567,0,0.0,1,0.49851042
2026-06-26 21:25:00.368,0,0.0,1,0.49851039
2026-06-26 21:25:01.168,0,0.0,1,0.49851039
2026-06-26 21:25:01.970,0,0.0,1,0.49851039
2026-06-26 21:25:02.770,0,0.0,1,0.49851042
2026-06-26 21:25:03.571,0,0.0,1,0.49851042
2026-06-26 21:25:04.371,0,0.0,1,0.49851042
2026-06-26 21:25:05.171,0,0.0,1,0.49851042
2026-06-26 21:25:05.984,0,0.0,1,0.49851039
2026-06-26 21:25:06.842,0,0.0,1,0.49851039
2026-06-26 21:25:07.643,0,0.0,1,0.49851039
2026-06-26 21:25:08.443,0,0.0,1,0.49851042
2026-06-26 21:25:09.243,0,0.0,1,0.49851039
2026-06-26 21:25:37.439,0,0,1,0.00000000
2026-06-26 21:25:38.239,0,0,1,0.00000000
2026-06-26 21:25:39.046,0,0,1,0.00000000
2026-06-26 21:25:39.849,0,0,1,0.00000000
2026-06-26 21:25:40.654,0,0,1,0.00000000
2026-06-26 21:25:41.455,0,0,1,0.00000000
2026-06-26 21:25:42.255,0,0,1,0.00000000
2026-06-26 21:25:43.055,0,0,1,0.00000000
2026-06-26 21:25:43.856,0,0,1,0.00000000
2026-06-26 21:25:44.661,0,0,1,0.00000000
2026-06-26 21:25:45.471,0,0,1,0.00000000
2026-06-26 21:25:46.272,0,0,1,0.00000000
2026-06-26 21:25:47.072,0,0,1,0.00000000
2026-06-26 21:25:47.879,0,0,1,0.00000000
2026-06-26 21:25:48.679,0,0,1,0.00000000
2026-06-26 21:25:49.482,0,0,1,0.00000000
2026-06-26 21:25:50.284,0,0,1,0.00000000
2026-06-26 21:25:51.097,0,0,1,0.00000000
2026-06-26 21:25:51.899,0,0,1,0.00000000
2026-06-26 21:25:52.700,0,0,1,0.00000000
2026-06-26 21:25:53.503,0,0,1,0.00000000
2026-06-26 21:26:17.515,0,0,1,0.00000000
2026-06-26 21:26:50.420,0,0,1,0.00000000
2026-06-26 21:26:51.221,0,0,1,0.00000000
2026-06-26 21:26:52.040,0,0,1,0.00000000
2026-06-26 21:26:52.844,0,0,1,0.00000000
2026-06-26 21:26:53.653,0,0,1,0.00000000
2026-06-26 21:26:54.471,0,0,1,0.00000000
2026-06-26 21:26:55.291,0,0,1,0.00000000
2026-06-26 21:26:56.108,0,0,1,0.00000000
2026-06-26 21:26:56.931,0,0,1,0.00000000
2026-06-26 21:26:57.747,0,0,1,0.00000000
2026-06-26 21:26:58.566,0,0,1,0.00000000
2026-06-26 21:26:59.366,0,0,1,0.00000000
2026-06-26 21:27:00.177,0,0,1,0.00000000
2026-06-26 21:27:01.000,0,0,1,0.00000000
2026-06-26 21:27:01.817,0,0,1,0.00000000
2026-06-26 21:27:02.635,0,0,1,0.00000000
2026-06-26 21:27:03.456,0,0,1,0.00000000
2026-06-26 21:27:04.273,0,0,1,0.00000000
2026-06-26 21:27:05.090,0,0,1,0.00000000
2026-06-26 21:27:05.891,0,0,1,0.00000000
2026-06-26 21:27:06.710,0,0,1,0.00000000
2026-06-26 21:27:07.532,0,0,1,0.00000000
2026-06-26 21:27:08.349,0,0,1,0.00000000
2026-06-26 21:27:09.162,0,0,1,0.00000000
2026-06-26 21:27:09.982,0,0,1,0.00000000
2026-06-26 21:27:10.784,0,0,1,0.00000000
2026-06-26 21:27:11.594,0,0,1,0.00000000
2026-06-26 21:27:12.415,0,0,1,0.00000000
2026-06-26 21:27:13.231,0,0,1,0.00000000
2026-06-26 21:27:14.049,0,0,1,0.00000000
2026-06-26 21:27:14.849,0,0,1,0.00000000
2026-06-26 21:27:15.658,0,0,1,0.00000000
2026-06-26 21:27:16.482,0,0,1,0.00000000
2026-06-26 21:27:37.018,0,0,1,0.00000000
2026-06-26 21:27:37.819,0,0,1,0.00000000
2026-06-26 21:27:38.624,0,0,1,0.00000000
2026-06-26 21:27:39.426,0,-0.01,1,0.00000000
2026-06-26 21:27:40.229,0,-0.04,1,0.00000000
2026-06-26 21:27:41.035,0,-0.05,1,0.00000000
2026-06-26 21:27:41.836,0,-0.05,1,0.00000000
2026-06-26 21:27:42.641,0,-0.05,1,0.00000000
2026-06-26 21:27:43.441,0,-0.05,1,0.00000000
2026-06-26 21:27:44.247,0,-0.05,1,0.00000000
2026-06-26 21:27:45.049,0,-0.05,1,0.00000000
2026-06-26 21:27:45.851,0,-0.05,1,0.00000000
2026-06-26 21:27:46.654,0,-0.05,1,0.00000000
2026-06-26 21:27:47.455,0,-0.05,1,0.50372761
2026-06-26 21:27:48.284,0,-0.05,1,0.00000000
2026-06-26 21:27:49.085,0,-0.05,1,0.50000000
2026-06-26 21:27:49.886,0,-0.05,1,0.49987787
2026-06-26 21:27:50.687,0,-0.05,1,0.48234734
2026-06-26 21:27:51.491,0,-0.05,1,0.00000000
2026-06-26 21:27:52.291,0,-0.05,1,0.00000000
2026-06-26 21:27:53.091,0,-0.05,1,0.00000000
2026-06-26 21:27:53.891,0,-0.05,1,0.00000000
2026-06-26 21:27:54.691,0,-0.05,1,0.00000000
2026-06-26 21:27:55.495,0,-0.05,1,0.00000000
2026-06-26 21:27:56.298,0,-0.05,1,0.00000000
2026-06-26 21:27:57.100,0,-0.05,1,0.00000000
2026-06-26 21:27:57.912,0,-0.05,1,0.00000000
2026-06-26 21:27:58.716,0,-0.05,1,0.00000000
2026-06-26 21:27:59.516,0,-0.05,1,0.00000000
2026-06-26 21:28:00.316,0,-0.05,1,0.00000000
2026-06-26 21:28:01.118,0,-0.05,1,0.00000000
2026-06-26 21:28:01.919,0,-0.05,1,0.00000000
2026-06-26 21:28:02.720,0,-0.05,1,0.00000000
2026-06-26 21:28:03.525,0,-0.05,1,0.00000000
2026-06-26 21:28:04.325,0,-0.05,1,0.00000000
2026-06-26 21:28:05.130,0,-0.05,1,0.00000000
2026-06-26 21:28:05.932,0,-0.05,1,0.00000000
2026-06-26 21:28:06.734,0,-0.05,1,0.00000000
2026-06-26 21:28:07.536,0,-0.05,1,0.00000000
2026-06-26 21:28:08.337,0,-0.05,1,0.00000000
2026-06-26 21:28:09.138,0,-0.05,1,0.00000000
2026-06-26 21:28:09.939,0,-0.05,1,0.00000000
2026-06-26 21:28:10.739,0,-0.05,1,0.00000000
2026-06-26 21:28:11.541,0,-0.05,1,0.50048876
2026-06-26 21:28:12.341,0,-0.05,1,0.00000000
2026-06-26 21:28:13.141,0,-0.05,1,0.00000000
2026-06-26 21:28:13.956,0,-0.05,1,0.50074774
2026-06-26 21:28:14.756,0,-0.05,1,0.50000000
2026-06-26 21:28:15.557,0,-0.05,1,0.50000000
2026-06-26 21:28:16.360,0,-0.05,1,0.50000000
2026-06-26 21:29:36.505,0,0,1,0.00000000
2026-06-26 21:29:37.306,0,0,1,0.00000000
2026-06-26 21:29:38.114,0,0,1,0.00000000
2026-06-26 21:29:38.915,0,0,1,0.00000000
2026-06-26 21:29:39.717,0,0,1,0.00000000
2026-06-26 21:29:40.520,0,0,1,0.00000000
2026-06-26 21:29:41.323,0,0,1,0.00000000
2026-06-26 21:29:42.124,0,0,1,0.00000000
2026-06-26 21:29:42.925,0,0,1,0.00000000
2026-06-26 21:29:43.730,0,0,1,0.00000000
2026-06-26 21:29:44.530,0,0,1,0.00000000
2026-06-26 21:29:45.333,0,0,1,0.00000000
2026-06-26 21:29:46.136,0,0,1,0.00000000
2026-06-26 21:29:46.938,0,0,1,0.00000000
2026-06-26 21:29:47.740,0,0,1,0.00000000
2026-06-26 21:29:48.542,0,0,1,0.00000000
2026-06-26 21:29:49.351,0,0,1,0.00000000
2026-06-26 21:29:50.155,0,0,1,0.00000000
2026-06-26 21:29:50.955,0,0,1,0.00000000
2026-06-26 21:29:51.755,0,0,1,0.00000000
2026-06-26 21:29:52.559,0,0,1,0.00000000
2026-06-26 21:29:53.359,0,0,1,0.00000000
2026-06-26 21:29:54.160,0,0,1,0.00000000
2026-06-26 21:29:54.960,0,0,1,0.00000000
2026-06-26 21:29:55.761,0,0,1,0.00000000
2026-06-26 21:29:56.564,0,0,1,0.00000000
2026-06-26 21:29:57.374,0,0,1,0.00000000
2026-06-26 21:29:58.176,0,0,1,0.00000000
2026-06-26 21:29:58.976,0,0,1,0.00000000
2026-06-26 21:29:59.777,0,0,1,0.00000000
2026-06-26 21:30:00.578,0,0,1,0.00000000
2026-06-26 21:30:01.382,0,0,1,0.00000000
2026-06-26 21:30:02.191,0,0,1,0.00000000
2026-06-26 21:30:03.000,0,0,1,0.00000000
2026-06-26 21:30:03.802,0,0,1,0.00000000
2026-06-26 21:30:04.607,0,0,1,0.00000000
2026-06-26 21:30:05.408,0,0,1,0.00000000
2026-06-26 21:30:06.209,0,0,1,0.00000000
2026-06-26 21:30:07.013,0,0,1,0.00000000
2026-06-26 21:30:07.814,0,0,1,0.00000000
2026-06-26 21:30:08.615,0,0,1,0.00000000
2026-06-26 21:30:09.415,0,0,1,0.00000000
2026-06-26 21:30:10.216,0,0,1,0.00000000
2026-06-26 21:30:11.020,0,0,1,0.00000000
2026-06-26 21:30:11.822,0,0,1,0.00000000
2026-06-26 21:30:12.624,0,0,1,0.00000000
2026-06-26 21:30:13.424,0,0,1,0.00000000
2026-06-26 21:30:14.226,0,0,1,0.00000000
2026-06-26 21:30:15.033,0,0,1,0.00000000
2026-06-26 21:30:15.842,0,0,1,0.00000000
2026-06-26 21:30:16.643,0,0,1,0.00000000
2026-06-26 21:30:17.444,0,0,1,0.00000000
2026-06-26 21:30:18.249,0,0,1,0.00000000
2026-06-26 21:30:19.049,0,0,1,0.00000000
2026-06-26 21:30:19.866,0,0,1,0.00000000
2026-06-26 21:30:20.675,0,0,1,0.00000000
2026-06-26 21:30:21.476,0,0,1,0.00000000
2026-06-26 21:30:22.280,0,0,1,0.00000000
2026-06-26 21:30:23.085,0,0,1,0.00000000
2026-06-26 21:30:23.886,0,0,1,0.00000000
2026-06-26 21:30:24.692,0,0,1,0.00000000
2026-06-26 21:30:25.502,0,0,1,0.00000000
2026-06-26 21:30:26.319,0,0,1,0.00000000
2026-06-26 21:30:27.119,0,0,1,0.00000000
2026-06-26 21:30:27.926,0,0,1,0.00000000
2026-06-26 21:30:28.727,0,0,1,0.00000000
2026-06-26 21:30:29.535,0,0,1,0.00000000
2026-06-26 21:30:30.345,0,0,1,0.00000000
2026-06-26 21:30:31.149,0,0,1,0.00000000
2026-06-26 21:30:31.951,0,0,1,0.00000000
2026-06-26 21:30:32.756,0,0,1,0.00000000
2026-06-26 21:30:33.564,0,0,1,0.00000000
2026-06-26 21:30:34.366,0,0,1,0.00000000
2026-06-26 21:30:35.170,0,0,1,0.00000000
2026-06-26 21:30:35.972,0,0,1,0.00000000
2026-06-26 21:30:36.775,0,0,1,0.00000000
2026-06-26 21:30:37.575,0,0,1,0.00000000
2026-06-26 21:30:38.377,0,0,1,0.00000000
2026-06-26 21:30:39.180,0,0,1,0.00000000
2026-06-26 21:30:39.981,0,0,1,0.00000000
2026-06-26 21:30:40.781,0,0,1,0.00000000
2026-06-26 21:30:41.587,0,0,1,0.00000000
2026-06-26 21:30:42.385,0,0,1,0.00000000
2026-06-26 21:30:43.185,0,0,1,0.00000000
2026-06-26 21:30:43.986,0,0,1,0.00000000
2026-06-26 21:30:44.789,0,0,1,0.00000000
2026-06-26 21:30:45.594,0,0,1,0.00000000
2026-06-26 21:30:46.396,0,0,1,0.00000000
2026-06-26 21:30:47.197,0,0,1,0.00000000
2026-06-26 21:30:48.001,0,0,1,0.00000000
2026-06-26 21:30:48.802,0,0,1,0.00000000
2026-06-26 21:30:49.612,0,0,1,0.00000000
2026-06-26 21:30:50.427,0,0,1,0.00000000
2026-06-26 21:30:51.226,0,0,1,0.00000000
2026-06-26 21:30:52.031,0,0,1,0.00000000
2026-06-26 21:30:52.832,0,0,1,0.00000000
2026-06-26 21:30:53.635,0,0,1,0.00000000
2026-06-26 21:30:54.435,0,0,1,0.00000000
2026-06-26 21:30:55.236,0,0,1,0.00000000
2026-06-26 21:30:56.036,0,0,1,0.00000000
2026-06-26 21:30:56.873,0,0,1,0.00000000
2026-06-26 21:30:57.674,0,0,1,0.00000000
2026-06-26 21:30:58.476,0,0,1,0.00000000
2026-06-26 21:30:59.278,0,0,1,0.00000000
2026-06-26 21:31:00.078,0,0,1,0.00000000
2026-06-26 21:31:00.881,0,0,1,0.00000000
2026-06-26 21:31:01.681,0,0,1,0.00000000
2026-06-26 21:31:02.482,0,0,1,0.00000000
2026-06-26 21:31:03.284,0,0,1,0.00000000
2026-06-26 21:31:04.085,0,0,1,0.00000000
2026-06-26 21:31:04.888,0,0,1,0.00000000
2026-06-26 21:31:05.693,0,0,1,0.00000000
2026-06-26 21:31:06.498,0,0,1,0.00000000
2026-06-26 21:31:07.298,0,0,1,0.00000000
2026-06-26 21:31:08.103,0,0,1,0.00000000
2026-06-26 21:31:08.904,0,0,1,0.00000000
2026-06-26 21:31:09.709,0,0,1,0.00000000
2026-06-26 21:31:10.511,0,0,1,0.00000000
2026-06-26 21:31:11.314,0,0,1,0.00000000
2026-06-26 21:31:12.116,0,0,1,0.00000000
2026-06-26 21:31:12.917,0,0,1,0.00000000
2026-06-26 21:31:13.720,0,0,1,0.00000000
2026-06-26 21:31:14.522,0,0,1,0.00000000
2026-06-26 21:31:15.323,0,0,1,0.00000000
2026-06-26 21:31:16.132,0,0,1,0.00000000
2026-06-26 21:31:16.943,0,0,1,0.00000000
2026-06-26 21:31:17.746,0,0,1,0.00000000
2026-06-26 21:31:18.548,0,0,1,0.00000000
2026-06-26 21:31:19.351,0,0,1,0.00000000
2026-06-26 21:31:20.151,0,0,1,0.00000000
2026-06-26 21:31:20.952,0,0,1,0.00000000
2026-06-26 21:31:21.753,0,0,1,0.00000000
2026-06-26 21:31:22.556,0,0,1,0.00000000
2026-06-26 21:31:23.357,0,0,1,0.00000000
2026-06-26 21:31:24.164,0,0,1,0.00000000
2026-06-26 21:31:24.969,0,0,1,0.00000000
2026-06-26 21:31:25.779,0,0,1,0.00000000
2026-06-26 21:31:26.579,0,0,1,0.00000000
2026-06-26 21:31:27.382,0,0,1,0.00000000
2026-06-26 21:31:28.183,0,0,1,0.00000000
2026-06-26 21:31:28.997,0,0,1,0.00000000
2026-06-26 21:31:29.803,0,0,1,0.00000000
2026-06-26 21:31:30.607,0,0,1,0.00000000
2026-06-26 21:31:31.413,0,0,1,0.00000000
2026-06-26 21:31:32.217,0,0,1,0.00000000
2026-06-26 21:31:33.020,0,0,1,0.00000000
2026-06-26 21:31:33.821,0,0,1,0.00000000
2026-06-26 21:31:34.623,0,0,1,0.00000000
2026-06-26 21:31:35.426,0,0,1,0.00000000
2026-06-26 21:31:36.230,0,0,1,0.00000000
2026-06-26 21:31:37.031,0,0,1,0.00000000
2026-06-26 21:31:37.853,0,0,1,0.00000000
2026-06-26 21:31:38.658,0,0,1,0.00000000
2026-06-26 21:31:39.461,0,0,1,0.00000000
2026-06-26 21:31:40.261,0,0,1,0.00000000
2026-06-26 21:31:41.066,0,0,1,0.00000000
2026-06-26 21:31:41.867,0,0,1,0.00000000
2026-06-26 21:31:42.670,0,0,1,0.00000000
2026-06-26 21:31:43.473,0,0,1,0.00000000
2026-06-26 21:31:44.280,0,0,1,0.00000000
2026-06-26 21:31:45.083,0,0,1,0.00000000
2026-06-26 21:31:45.884,0,0,1,0.00000000
2026-06-26 21:31:46.688,0,0,1,0.00000000
2026-06-26 21:31:47.504,0,0,1,0.00000000
2026-06-26 21:31:48.311,0,0,1,0.00000000
2026-06-26 21:31:49.114,0,0,1,0.00000000
2026-06-26 21:31:49.914,0,0,1,0.00000000
2026-06-26 21:31:50.718,0,0,1,0.00000000
2026-06-26 21:31:51.520,0,0,1,0.00000000
2026-06-26 21:31:52.324,0,0,1,0.00000000
2026-06-26 21:31:53.125,0,0,1,0.00000000
2026-06-26 21:31:53.927,0,0,1,0.00000000
2026-06-26 21:31:54.739,0,0,1,0.00000000
2026-06-26 21:31:55.542,0,0,1,0.00000000
2026-06-26 21:31:56.347,0,0,1,0.00000000
2026-06-26 21:31:57.151,0,0,1,0.00000000
2026-06-26 21:31:57.951,0,0,1,0.00000000
2026-06-26 21:33:03.945,0,0,1,0.00000000
2026-06-26 21:33:04.750,0,0,1,0.00000000
2026-06-26 21:33:05.555,0,0,1,0.00000000
2026-06-26 21:33:06.356,0,0,1,0.00000000
2026-06-26 21:33:07.157,0,0,1,0.00000000
2026-06-26 21:33:07.960,0,0,1,0.00000000
2026-06-26 21:33:08.762,0,0,1,0.00000000
2026-06-26 21:33:09.565,0,0,1,0.00000000
2026-06-26 21:33:10.369,0,0,1,0.00000000
2026-06-26 21:33:11.171,0,0,1,0.00000000
2026-06-26 21:33:11.971,0,0,1,0.00000000
2026-06-26 21:33:12.772,0,0,1,0.00000000
2026-06-26 21:33:13.577,0,0,1,0.00000000
2026-06-26 21:33:14.384,0,0,1,0.00000000
2026-06-26 21:33:15.192,0,0,1,0.00000000
2026-06-26 21:33:15.995,0,0,1,0.00000000
2026-06-26 21:33:16.800,0,0,1,0.00000000
2026-06-26 21:33:17.600,0,0,1,0.00000000
2026-06-26 21:33:18.407,0,0,1,0.00000000
2026-06-26 21:33:19.211,0,0,1,0.00000000
2026-06-26 21:33:20.013,0,0,1,0.00000000
2026-06-26 21:33:20.813,0,0,1,0.00000000
2026-06-26 21:33:21.618,0,0,1,0.00000000
2026-06-26 21:33:22.418,0,0,1,0.00000000
2026-06-26 21:33:23.220,0,0,1,0.00000000
2026-06-26 21:33:24.020,0,0,1,0.00000000
2026-06-26 21:33:24.824,0,0,1,0.00000000
2026-06-26 21:33:25.626,0,0,1,0.00000000
2026-06-26 21:33:26.428,0,0,1,0.00000000
2026-06-26 21:33:27.231,0,0,1,0.00000000
2026-06-26 21:33:28.036,0,0,1,0.00000000
2026-06-26 21:33:28.875,0,0,1,0.00000000
2026-06-26 21:34:24.345,0,0,1,0.00000000
2026-06-26 21:34:25.145,0,0,1,0.00000000
2026-06-26 21:34:25.945,0,0,1,0.00000000
2026-06-26 21:34:26.746,0,0,1,0.00000000
2026-06-26 21:34:27.548,0,0,1,0.00000000
2026-06-26 21:34:28.350,0,0,1,0.00000000
2026-06-26 21:34:29.150,0,0,1.0529,0.00000000
2026-06-26 21:34:29.954,0,0,1.0,0.00000000
2026-06-26 21:34:30.757,0,0,1.0,0.00000000
2026-06-26 21:34:31.559,0,0,1.0,0.00000000
2026-06-26 21:34:32.359,0,0,1.0,0.00000000
2026-06-26 21:34:33.164,0,0,1.0,0.00000000
2026-06-26 21:34:33.968,0,0,1.0,0.00000000
2026-06-26 21:34:34.770,0,0,1.0,0.00000000
2026-06-26 21:34:35.572,0,0,1.0,0.00000000
2026-06-26 21:34:36.374,3.4000000000000004,0,1.0,0.00000000
2026-06-26 21:34:37.178,0.0,0,1.0,0.00000000
2026-06-26 21:34:37.979,0.0,0,1.0,0.00000000
2026-06-26 21:34:38.780,0.0,0,1.0,0.00000000
2026-06-26 21:34:39.581,0.0,0,1.0,0.00000000
2026-06-26 21:34:40.383,0.0,0,1.0,0.00000000
2026-06-26 21:34:41.187,0.0,0,1.0,0.00000000
2026-06-26 21:34:41.992,0.0,0,1.0,0.00000000
2026-06-26 21:34:42.798,0.0,0,1.0,0.00000000
2026-06-26 21:34:43.599,0.0,0,1.0,0.00000000
2026-06-26 21:34:44.399,0.0,0,1.0,0.00000000
2026-06-26 21:34:45.201,0.0,0,1.0,0.00000000
2026-06-26 21:34:46.002,0.0,0,1.0,0.00000000
2026-06-26 21:34:46.802,0.0,0,1.0,0.00000000
2026-06-26 21:34:47.603,0.0,0,1.0,0.00000000
2026-06-26 21:34:48.403,0.0,0,1.0,0.00000000
2026-06-26 21:34:49.203,0.0,0,1.0,0.00000000
2026-06-26 21:34:50.004,0.0,0,1.0,0.00000000
2026-06-26 21:34:50.807,1.6,0,1.0,0.00000000
2026-06-26 21:34:51.612,0.0,0,1.0,0.00000000
2026-06-26 21:34:52.416,0.0,0,1.0,0.00000000
2026-06-26 21:34:53.224,0.0,0,1.0,0.00000000
2026-06-26 21:34:54.026,0.0,0,1.0,0.00000000
2026-06-26 21:34:54.827,0.0,0,1.0,0.00000000
2026-06-26 21:34:55.630,0.0,0,1.0,0.00000000
2026-06-26 21:34:56.438,0.0,0,1.0,0.00000000
2026-06-26 21:34:57.239,2.5,0,1.0,0.00000000
2026-06-26 21:34:58.039,0.0,0,1.0,0.00000000
2026-06-26 21:34:58.840,0.0,0,1.0,0.00000000
2026-06-26 21:34:59.655,0.0,0,1.0,0.00000000
2026-06-26 21:35:00.455,0.0,0,1.0,0.00000000
2026-06-26 21:35:01.256,0.0,0,1.0,0.00000000
2026-06-26 21:35:02.059,0.0,0,1.0,0.00000000
2026-06-26 21:35:02.861,0.0,0,1.0,0.00000000
2026-06-26 21:35:03.666,0.0,0,1.0,0.00000000
2026-06-26 21:35:04.468,0.0,0,1.0,0.00000000
2026-06-26 21:35:05.272,0.0,0,1.0,0.00000000
2026-06-26 21:35:06.076,0.0,0,1.0,0.00000000
2026-06-26 21:35:06.878,1.6,0,1.0,0.00000000
2026-06-26 21:35:07.680,3.0,0,1.0,0.00000000
2026-06-26 21:35:08.484,0.0,0,1.0,0.00000000
2026-06-26 21:35:09.285,0.0,0,1.0,0.00000000
2026-06-26 21:35:10.092,0.0,0,1.0,0.00000000
2026-06-26 21:35:10.893,0.0,0,1.0,0.00000000
2026-06-26 21:35:11.693,0.0,0,1.0,0.00000000
2026-06-26 21:35:12.495,0.0,0,1.0,0.00000000
2026-06-26 21:35:13.297,0.0,0,1.0,0.00000000
2026-06-26 21:35:14.102,0.0,0,1.0,0.00000000
2026-06-26 21:35:14.903,0.0,0,1.0,0.00000000
2026-06-26 21:35:15.706,0.0,0,1.0,0.00000000
2026-06-26 21:35:16.519,0.0,0,1.0,0.00000000
2026-06-26 21:35:17.320,0.0,0,1.0,0.00000000
2026-06-26 21:35:18.121,0.0,0,1.0,0.00000000
2026-06-26 21:35:18.922,0.0,0,1.0,0.00000000
2026-06-26 21:35:19.723,0.0,0,1.0,0.00000000
2026-06-26 21:35:20.529,0.0,0,1.0,0.00000000
2026-06-26 21:35:21.341,0.0,0,1.0,0.00000000
2026-06-26 21:35:22.145,0.0,0,1.0,0.00000000
2026-06-26 21:35:22.947,0.0,0,1.0,0.00000000
2026-06-26 21:35:23.747,0.0,0,1.0,0.00000000
2026-06-26 21:35:24.548,0.0,0,1.0,0.00000000
2026-06-26 21:35:25.350,0.0,0,1.0,0.00000000
2026-06-26 21:35:26.151,0.0,0,1.0,0.00000000
2026-06-26 21:35:26.952,0.0,0,1.0,0.00000000
2026-06-26 21:35:27.753,0.0,0,1.0,0.00000000
2026-06-26 21:35:28.555,0.0,0,1.0,0.00000000
2026-06-26 21:35:29.366,0.0,0,1.0,0.00000000
2026-06-26 21:35:30.167,0.0,0,1.0,0.00000000
2026-06-26 21:35:30.970,0.0,0,1.0,0.00000000
2026-06-26 21:35:31.771,0.0,0,1.0,0.00000000
2026-06-26 21:35:32.577,0.0,0,1.0,0.00000000
2026-06-26 21:35:33.378,0.0,0,1.0,0.00000000
2026-06-26 21:35:34.179,0.0,0,1.0,0.00000000
2026-06-26 21:35:34.980,0.0,0,1.0,0.00000000
2026-06-26 21:35:35.783,0.0,0,1.0,0.00000000
2026-06-26 21:36:28.954,0,0,1,0.00000000
2026-06-26 21:37:35.366,0,0,1,0.00000000
2026-06-26 21:37:36.168,0,0,1,0.00000000
2026-06-26 21:37:36.979,2.8000000000000003,0,1,0.00000000
2026-06-26 21:37:37.779,0.7000000000000001,0,1,0.00000000
2026-06-26 21:37:38.585,0.0,0,1,0.00000000
2026-06-26 21:37:39.387,0.0,0,1,0.00000000
2026-06-26 21:37:40.192,0.0,0,1,0.00000000
2026-06-26 21:37:40.992,0.0,0,1,0.00000000
2026-06-26 21:37:41.795,0.0,0,1,0.00000000
2026-06-26 21:37:42.596,0.0,0,1,0.00000000
2026-06-26 21:37:43.405,0.0,0,1,0.00000000
2026-06-26 21:37:44.216,0.0,0,1,0.00000000
2026-06-26 21:37:45.017,0.0,0,1,0.00000000
2026-06-26 21:37:45.820,0.0,0,1,0.00000000
2026-06-26 21:37:46.622,0.0,0,1,0.00000000
2026-06-26 21:37:47.422,2.5,0,1,0.00000000
2026-06-26 21:37:48.225,0.0,0,1,0.00000000
2026-06-26 21:37:49.028,0.0,0,1,0.00000000
2026-06-26 21:37:49.916,0.0,0,1,0.00000000
2026-06-26 21:37:50.719,0.0,0,1,0.00000000
2026-06-26 21:37:51.520,0.0,0,1,0.00000000
2026-06-26 21:37:52.320,0.0,0,1,0.00000000
2026-06-26 21:37:53.120,0.0,0,1,0.00000000
2026-06-26 21:37:53.920,0.0,0,1,0.00000000
2026-06-26 21:37:54.721,0.0,0,1,0.00000000
2026-06-26 21:37:55.525,0.0,0,1,0.00000000
2026-06-26 21:37:56.332,0.0,0,1,0.00000000
2026-06-26 21:37:57.142,0.0,0,1,0.00000000
2026-06-26 21:37:57.943,0.0,0,1,0.00000000
2026-06-26 21:37:58.743,0.0,0,1,0.00000000
2026-06-26 21:37:59.544,0.0,0,1,0.00000000
2026-06-26 21:38:00.346,0.0,0,1,0.00000000
2026-06-26 21:38:01.147,0.0,0,1,0.00000000
2026-06-26 21:38:01.948,0.0,0,1,0.00000000
2026-06-26 21:38:02.749,0.0,0,1,0.00000000
2026-06-26 21:38:03.550,0.0,0,1,0.00000000
2026-06-26 21:38:04.351,0.0,0,1,0.00000000
2026-06-26 21:38:05.157,0.0,0,1,0.00000000
2026-06-26 21:38:05.964,0.0,0,1,0.00000000
2026-06-26 21:38:40.458,0,0,1,0.00000000
2026-06-26 21:38:41.262,0,0,1,0.00000000
2026-06-26 21:38:42.062,1.8,0,1,0.00000000
2026-06-26 21:38:42.864,0.0,0,1,0.00000000
2026-06-26 21:38:43.679,0.0,0,1,0.00000000
2026-06-26 21:38:44.478,0.0,0,1,0.00000000
2026-06-26 21:38:45.279,0.0,0,1,0.00000000
2026-06-26 21:38:46.087,0.0,0,1,0.00000000
2026-06-26 21:38:46.888,0.0,0,1,0.00000000
2026-06-26 21:38:47.689,0.0,0,1,0.00000000
2026-06-26 21:39:03.737,0,0,1,0.00000000
2026-06-26 21:39:04.557,0,0,1,0.00000000
2026-06-26 21:39:05.357,0,0,1,0.00000000
2026-06-26 21:39:06.162,0,0,1,0.00000000
2026-06-26 21:39:06.962,3.0,0,1,0.00000000
2026-06-26 21:39:07.765,0.9,0,1,0.00000000
2026-06-26 21:39:08.570,0.0,0,1,0.00000000
2026-06-26 21:39:09.373,0.0,0,1,0.00000000
2026-06-26 21:39:10.174,0.0,0,1,0.00000000
2026-06-26 21:39:10.975,0.0,0,1,0.00000000
2026-06-26 21:39:11.775,0.0,0,1,0.00000000
2026-06-26 21:39:12.575,0.0,0,1,0.00000000
2026-06-26 21:40:20.548,0,0.04999999999999999,1,0.00000000
2026-06-26 21:40:21.349,0,0.04999999999999999,1,0.00000000
2026-06-26 21:40:22.153,0,0.04999999999999999,1,0.00000000
2026-06-26 21:40:22.955,0,0.04999999999999999,1,0.00000000
2026-06-26 21:40:23.758,0,0.04999999999999999,1,0.00000000
2026-06-26 21:40:24.558,0,0.04999999999999999,1,0.00000000
2026-06-26 21:40:25.364,0,0.04999999999999999,1,0.00000000
2026-06-26 21:40:26.168,3.0,0.04999999999999999,1,0.00000000
